Text,Label
valyanno bighdlat heading khali kontya batmicha photo dilat evadhi chya danyachi garbad tumhala,1
tumhi media vikat ghyal aamche aamdar vikat ghyal mothi mothi gajare moft watal ajun ekhadi tirpi khelal jevha aamhi aamchya aukativar tevha zhak marun aamchech talwe chaattaal,1
aakalan yaviruddh kolha fakta galyachya shira tanu begadi abhinay karto maharajanchi shambhurajanchi bhumika donhi saman ritine kolha,1
madarchod ahankar khalil comments dwesh atal rahnar hazaron varshanchi system babasahebanni dhulit milvli tyamule dwesh atal,1
dirdashahane marathi kalakar,1
tula naav thevanaranche ghashat ghatles aaj aaj gayab zhalet sagle chidke radke well played captain ️,1
tujhi layaki kalatondya ranenna nadyachi tuj badiya badiya dhoonghan khai latha hich tujhi layaki,1
gap sorrykar chutyas,1
bhadavya tula reply aighalya mulila nahi bjp kutra nahi maratha bhosedichya,1
saglyat motha pappu bhaktanchya baap jaun bagh shemnya yetaa sattesaathi vikel tuza baap,1
figure nako pucci bullaa ghalatana tight pahije,1
mandir kiva jithe jumla party aaste tithe vyaparch asato karan party gujratyanchya tabyat bhagvyache vyaparikaran kelela dev gharachya devgharat tumhala rajkaran shendi jaanve japayache kattar musalman tumhi sarkhech ekach,1
paryant yedya gaadiche andhbhakt shethchya pratyek chukila mhanun nachat rahtil paryant sheth chhataadavar jwari bajri dalt rahtanar,1
tipuchya bandgulani shahanpan svatthakadech thevave,1
ravikiran tujhya sarkha neech manus kadhich baghitla nahi pratikriya detos madarchod samor disalas kanakhalil deil,1
bjpcha maratha aarakshanacha virodh karanara haramkhor,1
bjpachya lokanchi layaki sarvanna,1
aedzhavya bharatach bag ithla bol,1
tumhi janmapasun gandu face with tears of joy chutiya sanghachya chaddiwale naste bhosedichya kadhich landa astas,1
chutyah hain,1
aamchya marathi mhan zhavant gadhav angavar gheu naye aajkalchya rajkaranyanna sangnar,1
nich dalindar lokanna pakadun desh sarv dharmachya nagrikanchaa saheb aplyala jamlyas karvayi karayala sanga,1
barobar bahini lal chatayla lavtil bhamate,1
gadavanno total dyaychi,1
bjpachya sarv nete rang badalnyat sardyalahi lajavtat doglepan raktacha themba thembat bharla neech mansikta bjpachi,1
chutya maha chutya palak aaplya palya sangtat bhau sardar,1
taimur hagla taimur mootla moot patrakarane chavine pila,1
evhadhi masti chhatrapati shivaji maharajanche bhavani naav ghetle tumhala chalnar nahi tumcha chhatrapati shivaji maharajabaddalcha begdi prem aamhala bjp chya bedkanno tumhala chhatrapati fakt nivadnukapurtyach have venkayya naidu jahir nished,1
janavari mahiti karun baki silver oak bhikela nahi sodal tujhya bapan,1
jhakanjhulya chya chomena madhil mathala andhra telangana madhun mumbaijet ganjacha truckwar gujarati akshar,1
shri dayashankar singh bjp pratyashi vidhansabha ballia nagar,1
tumhala nahi dusre deshat ghatat cover kara bel gheun baher aalaay thodi ch border ladhai jinkun shahane thode,1
donhi dagrinvar thevshil dhungnavar padshil chal nigh,1
gaadi khatara zople nasel sarla motors mukhya karyalay tataanna likha lihitana tone matra vyavasthit patrachi dakhla ghetel khatri,1
chutya nanga naughty makad kutra lachar joker sarv gun siddh maharashtra duryodhan,1
laayki dakhavli sanghi kutrya,1
tumhi maanya karta puja chavhan aaplya vaganuk svatthah jawabdar swapna patkar khotardi baaki janta murkh,1
nikah namyachi pungli karaaaani gandit ghalun rashtrawadi valyanni deshat fakta sanvidhan chaalte,1
bharatat cheencha propaganda congress pillaval pasaravnarach,1
naati naahitar chutiya bolayla have rajkiya maharshichya mate sanvidhanik shabd,1
takal tadipar kuth mhant bjpach sarkar yeil ghalya bochayat ghal,1
bedook fasla,1
chaatugiri badal sangtoy motha chaatya,1
aapan tech karav chhapari dalindar porinna patvane sudharvane mandal kadh palakanchya aashirwad punya donhi milun nasib chamakle bagh,1
bakrichaa bullaa,1
shalet navneetmadhe lihilya mhanun aapala nibandh cool watayla hava yasaathi kaslyahi nibandhat watttel santanchya oli kiva subhashitan ghusdanari chomu poran astat pro version,1
baapachya aulad bipeen rawat mrityuvar hasat neech,1
tuzhya aiche dusryanna,1
parat garal okayla mokle,1
vimantalavarun silver okakade jatana kinchit vakdi matoshreevar sahaj nahi karan matoshreevale zak marun chhatit khanjir khupsun ghayala aajkal kuthehi dhavat,1
bhosar bullaya mental,1
binakamanchya aamdar maharajanchya putalyachi vitambana jhali teva kuthalya gatarat tond ghalun basla,1
tweetcha quote madhle reply jaun bjpcha pandya urdu virodhat uttarala thokun mandya urdu l mhanale bolto fakta landya lokanni dharun aaplatle gandya,1
bajula ubha mathyamarathi bhaiyya shikel,1
khali pratikriya vachalyavar lakshat bahutansh lokanni tumhala vyavasthit jhodpale yavarun tumchi patrakarita shuddha paakit sankriti lachar khatri patli pahoon chhapari patrakar vate kharya sanvedanshil muddyavar patrakaranna bolayachi lajach vatnar,1
bhadkhau janata partybjp chhatrapatinchya putalyachi vitambana karun aakhy naav sarth,1
haramkhoranna phatke dyayla havet konyahi bhagini aadar karayla hava rajkiya netyanni,1
pakkhe zhawadi tuzhi,1
andhbhakt shevti andhbhakt ch rahnar mhanalyas tumchya sarkhe fukat karanare rahnarach,1
lavdya marathit bol madarchod maharashtrat tujhya sarkhe bharayla yetat,1
jagatla sarvat motha paksha mhanun bobalnarya pakshacha chaatya tharu kelelya shivsenik,1
zhawayla,1
janata party bhikari bhakt nirmaan akalache daridri,1
chhapari baaya sang aamhala,1
shaileash vasadya nighala anubhav share karto patena tumchyababat nahiye,1
ghal bhendchot yapeksha bekaar tadapun tadapun marel,1
bhikarchot bhikarchotach rahnar nilya,1
chaatu zhaatu,1
hero lapun baslay divasanni tuji ch rataalya,1
purta chhapari disto swata sodun dusryanbarobar nachayachi juni savay disate,1
shetkari swatah ann pikvun khato aamcha mangatat takat tewadhi tumcha sarkha nahi chaatugiri karayachi shen milal khayla swatachya jivavar jagto dusryacha jivavar nahi,1
chokidar nahi chaukidar yedya gabalya,1
namaskar shubharatri wataty mhanayla parantu bhavi pidhi sukhane shubharatri mhanavyas milal chinta hovu lagali aplyatil ramdevray manasing jaising shirkhe barech sarv dharm sambhavi mandlichya murkh vagnyamule dharmrajya nahise karnyacha karnare balisht,1
zhaatu shabd nit vapra tighadit bighadi bagh,1
chutiya,1
soniyabai potta bai nustaa mulavar uthla maya sukhan khau nahi piu nahi mudda padho melyacha,1
chaataychi chaataychi shembadya,1
nawab malik sarkha bhaand kutra kartavyadaksh adhikaryavar bhunkto congresschya varshanchya ladache parinaam,1
bmc valyankade hazar takrar zabardasti atikraman kelelya feriwale anadhikrit stall ukhadat lagale lhan porasarkhe bollywood theme aslelya movie sarkha badla ghyayla mumbaiat raste nit banva yedpat kuthe kachryachi gadi pathva kachra uchalayala,1
chyutya shambhar takke karan kendrany kami rajyachya watyacha fakta maharashtra sarkarla gheranyasathi bjpshasit rajyani kami parat lavkarch vadvatil,1
sodnar,1
lalpusya kharakatchivdya narpalya bhusnalya yedbhongya shabdancha vapr karu shakto apashabd nasle aaplyala have arth kadhata,1
tuzhi laykich nahi dhanubhaumbadal boliyachi aukatit raha madarchod,1
hyanni sambhaji maharaj chya serial shevati karan takad thevla nahihe khar aaṇar samor… labad labad,1
uddhavcha subha nahi kunala mubha,1
rajendra tuzya gand bullya,1
auto valyala chabkane phodun kadhave vinanti,1
shemba shemba mhantal lai chapter nighala hyo amitraav bhaari jhala prem jhale gharachya hokaara milala karun takla lagna kashala naste chamdo giri karaychi bollywood lay vangaal vihinbai chya swapnavar sagla shembud pasarla,1
dalindar kombadyane fakirchya navavar bhik magitli bharlyavar taatata ghaan nantar bhiket rajyakarbhar karayla layaki magitli fakir dili ghar kombda ghari andi deto roj dazun,1
vijaypal kanaujia jila sachiv siddharth nagar bahujan samaj party,1
raav preekshakanna chutiya samajtat mayal,1
nirbandh lockdown sarkhe bhikarchot dhande band sarkarne band karavet,1
maajoradya areravi kathor karvai honar nahi saheb saheb,1
tujhya sarkha madarchod mukhya mantri aayushyatil baghitla nahi,1
nahi udya mall madhe jaun chaddit phiranarya pori baghnar,1
gand todhaila pahije samudrat,1
bhadkhau ektaach bharto,1
kotha will live randikhane dalalan madarchod nasl nasl thu,1
yalach mhantat bhikar chod mava sarkar,1
netaji swami vivekanandchya vicharachya khun karanyara halkat hindutvawadi lokanna modint swami netaji distaat swami vivekanand netaji ashi vitambana sahan janar nahi krupaya karvayi karavi,1
bol gulaam tula akkal saglyanna kalale mudde nasatat mhanun badnami karnyashivay yet nahi tumha gobar bhaktanna shen khalles purn aajun deu,1
lok itke murkh motha parakram karun mhanun chutya gharabaher gardi karvayi karanar fakta varch karvayi karanar,1
kuni sawdh besawdh rahile gharkombda bilatun baher padnar nahi,1
neech vyaktavya karayla dhadas lagat nahi sanghi lagat,1
polichya gaadit charbi lokanna disat nahi bhencot dahan rupaye nahi sodun,1
bhikarachot marathi media chataaychi hyala parisima nahi aryan kukul baal mhanun dakhavat sagle,1
account ughadun bjp chya chaatya svatachya nahi aadanav lavayacha aadanavavarun ujwa dava olakhayla lagala,1
kaltondya kuberach dhungn dhut tweet type karnaryala prashna mukhyamantryanni nantar vicharayla sang tujhya sampadakala aadhi bolle dhungn dhuvayachya nadat visralas udyahi ch baatmi waghaachi darkaali ashi deshil bhadya bapalala vicharun type kart,1
tumcha narya kombdichor marathi udyogikanna davalun gujrati marwadianchi stuti kartoy marathi prem,1
tumhi fakta galli bolat chirakat,1
bhikari rane parivarbhik magun mantripad milala bapalaaani gujratiyaachi chaatayla poranna lavla kamala,1
asach ugaach faltu baatmyan rahto,1
faltu vishay mandta tumhi maharashtraat khup gambhir vishay kadhitari vikasacha mudda uchalila sorry unfollow karto,1
gujrati gadavapecha kami,1
barak obamaala sanghotya mhanun baapavarun shivyad dilya nahi paliv rajkiya karyakutryanni,1
aedzhavyasurgical strike atankvadiyanvar karatat militaryvar nahi,1
baatmyat chalavnar nahiyat karan chor sarkarche chele kiva vishisht samudayachi aulad asnar shanka nahi,1
kangana ranaut chya aicha daana haanla zhawadi maharashtra baddal bolte,1
gotya zhatya,1
zhaatu varun lakshat saheb kuthe sadhya khuradyat ch aastil,1
vakadtondya shivay dusra shakto prakar dabnara,1
pakdanyanni shekdona nirparadh nagrik marlyanantar gandit sheput ghalun basnaryanchya tonhdun landna vadna shabd shobhun disat nahi,1
lihun dilelya script pramane bolat aahetpopatpanchibakwas kalakar,1
ben zhak maarun amitbhai pust suddha nahi,1
manishankar ayyar magech bole neech,1
itke chaatu youtube comment suddha band karun thevaletrolling floor laughing,1
aaj bharatiya team haar punha vatat virat attach retirement ghyaavi karan kuvat nahiye jinkanyachi,1
fadnavisne patrakar parishad ghetalyavar chatkan dhavun yetos bhadkhau nawab malik bolat astana g phatli vatat,1
haraam gadari raktat vasadyā halakat pori palun neto z,1
kuthlya tweets khali tyanche samarthak up msg prachar karat yedya bhokache,1
pappu soda gappu bharat ratna nakki deu yevadhya zorjorat bolne retun bolne chutiya giri sarkha itihas vachala mhanun nakki deu bharat ratna baher nobel yeil nakki,1
jahirat marathit denyache karan bhanda bolala aamcha sarkar teen mahinyat sarasakat satbara kora karto nahi aulad sangnar nahi varsh jhali ulat chalu karjamafi sthagiti rajyatil sarkar vatavi mhanun marathit jahirat,1
kamvalichya mulichi varjin puchi,1
tujhya sarkha lanke naachya nahi bullya gazre lavun lavani mujra karaylate tumchya parner madhye naachya kadun,1
baiko sundar asnyacha shakhet janayacha sambandh jyanne comment muslim vicharancha karan samajat striyanna aish karnyach sadhan samztat hindu samajat striyanna sthan detat nahi ashi comment tech karu shaktat,1
lagech bhagodyala farar ghoshit pahije zak marun surrender karto nahi paha,1
hivala chalu chutiya sampadak,1
swatah drainage tond asanaryane chale karu naye parat tondavar aaptil savaych jhali,1
shukravaar mhantal shantidoot bhar dupary bhocha lulla dakhvayla tapkatat bigar mishicha dardi thevnar pork khanara chu captain bachkodi aikvto bakwas baljhabari aikaychi hyanchi akkal boltat,1
bawalya bawankule rastyann saral chalat yet vicharla bolto mhane firu nahi evadha confidence kunun khulchat lokanna,1
sharjeel usmani dharmwadi deshvirodhi karnyacha adhikar sachin satya deshprem karnyacha adhikar nahi madarchodgaddarmakkarbhrashtchorlachaargulaam lokanche tatvajnana,1
lande utamat karanarach karan paryant rajkiya bhikari kadun matanchi bhik ghenar paryant asach chalnar,1
zhavyā pune shahar agodar manuvadi mhanun jagatun lok shikshan ghyayla yet vamapanthee vichardhara shikshan mhanun vyavastha badlali ch pahije,1
padraya savvāshe gram tandul nhay vatat ajun mhanun bhunktoyas hinducha khau nakos badvyā,1
november chutyā manus baaki lok paper lihatat tujhya sarkha faltu manus shivsenesobat shivsenche naav kharab honarach,1
shivsenik purun urel shenbadyā bhadkhau janta party,1
gopya jail tithan topya ghalnyacha karto aadhi mpsc mulancha aandolan ithe madyachya talu varch loni khaycha prakār,1
arnab goswami dev buddhi vatat asatana gairhazir sushant sodun bharpur vishay evadhya joshan tikad petun uth halakat quality,1
chyu bhvyā kouni yedyat kadhle tula sorryvir sobat photo kadhatoy tasalach abp maza disalas makadā misha pilun mard naste,1
haya haraamkhor danshadrohi lokani jodyane marte pahije pappu chamcha tukade tukade gyag,1
shindyancha gharatil kalank tumche shinde chabkane hāna patrakar bjp dalal,1
tondat choko,1
takad aasel bhidav himat nahi tyanne khuradyat lapav ikde kombadya beduk nahi sahebansarkhe wagh dharavi yuva upashakha adhikari shri rahul rasal,1
bawalṭ khale,1
zak marun karavach lagat tyavar paryay nahi,1
bhor bhav hava majhya kadunmi zak marun tyale vicharat nastro,1
bhaitad tuzhi gand saran marli aathvat,1
sarkhya zhaatu manachya lokansathi mukhyamantri padachi takavi lagate,1
beta follower vaadle mhanun svatahala lai akkalvan samjun zhavayla nako shikavu,1
tiket kuthe bhadkhavoo shatkari nahi khandani khor udyog,1
tumchya bhencod aurangzeb tumchya ghari divas rahayla,1
makada sarkhe udya maaru naka vishay sampva,1
labad landgan dhwang kartayaani bindok kokaru tyalach niwadun deun aapasook saavaj bantaay,1
budhwar pethet achanak mandi raanda fakta jhavayla tayaar,1
chaybanchya rashtravadi amol kolhe nathuram godse chya bhoomiket kalane sadhlelela daav mhanav samay bada balwaan,1
yaalach purushachi neech mansikta mhantat,1
baapacha yevdha kortat gelyaayki dawood nakami gyanadev aahesavva rupaye maanhani notice dilyaay nawab malik yannakhot asun dekhil himmat bagha,1
ghalya patrakara baas deshat rajyat corona vaadhtoy tithe tuzha baap denaar bhadavya,1
deshatrajyat kaida suvyavasthach rajya tevhaach jevha ahmednagar unnaav sarkhya ghatnetil doshi lokpratinidhinvar sudhha vachap aasael nahitar chongya pongya,1
rukhimini nagar sthit aslelya vidyapeethachya maalkichya jageyavar nivasik gyanruot sanshodhan kendrache bandhakamakartya dusarya tappyyantargat lakh hazar rupayanchaa nidhi shasanane nuktaach manjur,1
bigboss maanusach bhitrya tond dakhavayla jaga nahi,1
baghun kagdi waagh aslelya maamu dhum palale maamu kaisa maahaul hain sanglikaran chikhlaane baatu naye mhanun kambarparyant boot ghalun aalelea maajordya sattadharyanna kolhapur chiploon sarkhi treatment garjechi jhali vikas waghmare,1
khangresi urmila matondkar baghta baghta urmila jhali,1
tond kare gaand khaye latha taribi aika bhosrichya gatha,1
saheb video vyavasthit bagha naalayak tumchya pakshacha sabhapati suchna karat suchna kelyanantar sabhapati prashna upasthit kelyalya samadhan karat nantar rajenna baghun bolat,1
swapnil joshi patekar pilgawkar chakram gokhale sharad ponkse sachin khedekar barech pakke sanghi fakta yanche chehre saajuk disatat,1
krushi bill magen gheun sarkane khara shetkaryanna dhakka pohachavala nakli shetkaryanna khush,1
bilatun baaher aalelelya chennai chya samarthakansathi,1
afriketon yenarya virus pasun bharatiyanni sadaiv sawadh rahave asach virus varsha agodar bharatat ghusla deshache tukde karun takle,1
aayushyant ashi mulgi asavi nasli chale chapari nasavi pleaseeee tweet retweet and repeat,1
maharashtraat indhanavaril kami nahi chutiya choraachya ultya bomba,1
thillar chale karnaar lokal gully madhla paksh rashtriya rajkaranat janyache swapna baghat,1
bagad bullya gh kunala gheyun kunala sanga ithanch,1
barobar aahedangal samp aandolan uposhan aarop patrakar parishad income itkanch jamta yannaswatahchya satta kaalant zhaad upatath basle dalinder,1
bullya kunachi chatat tuzhya aicha bhosda rahul gandhi shetkari,1
mullacha bullaa kapaava lagel,1
chaabakana solaala pahije,1
vidushakala kelyavar honar,1
lokmanyaanche aadanav tilak tilak nahi tumhala l mhanta yet nahi tumcha dosha aadanav badalnyacha aagaupan karu naka tilak badalun tilak kara,1
kombdi chor bedook paryant theek penguin kashala mhanaych,1
garib shetkaryankadun vijbilyachya navakhali mahavasuli zorat chalu swatahla shetkari nete mhanavta diwali tondavar asatana sarsagat vijbile vasuli karun shetkaryanchi diwali sutaki karta yevdha neech mahapap karu naka shetkaryanchi loot thambava anyatha vinaash vipreet buddhi,1
ashya modini kashmir chya laal chowkat tiranga kadhli sagalya jihadyaanchya nakavar tichchun mhanun khalistani ganduni lakshat thevav modi ghav saral khodavar,1
muzaffarnagar madhye internet seva band mhane kasla inch kayar,1
tumhi muslim sanavaraan jaavun galyat ghala topya ghala daadhya kurwaalat gor garib hinduncha mulaani rastyavar utarun jiv gamvaycha,1
tumhi aaj paryant maharashtraatil jante topya lavat gharkombda gharatach rahav vatate sarv aayat milat aamha jante paise kamavav lagtaey aanun nahi topya lockdown time janta nivadnukit tumhala dakhvun deil,1
bogus vakil ukhadanar tuzhi laayki fakta gatarhunge paryantach,1
manorugna namorugna chakram khokale,1
bhatkarla uddhav sanjay chayutya banvato kalatch nahi pahatay badal bolayache kunika kunala chayutya banvle sharad uddhavla changlech naste haramkhoraani ghashat ghatle asate neet mahiti kadh fawadya penguin haramkhor sanjay chayutya banvnar nahiat,1
purvi ardhya taasyachya batmit satyata sabhyata disaychi durdai keval khotepana chategiri nusta dhingana disato,1
madhya pradesh goa sarkar sangat nahi baba bas jhale lokanna chutyab banvane,1
chutya ️,1
jithe islam tithe kattar vaad naveen nahi,1
ghotalaabaj tigadi pariksha ghotala prakrani sanchaalakachya gharachi zhadti ghetli kotiun adhik rakmecha ghabad haathi maha vasuli sarkarne svatah sobat itarana dekhil phutesatvar khau ghalayachya tharlay,1
dukkar kaaran marathi maharashtraachi adhikrit bhaasha ithe sagle vyavhaar marathi tech,1
maharashtraatil jantane spashta janadesh asatana khanagresbhrashtavadila virodhat basavale asatana fadnavis mukhyamantri sangitle asatana itkech modivirodhak khanagresi phattarkarancha sansanita thobadit maari asatana ithe ziro vishwasghat kapat karasthan kart basle,1
jau tithe khau bjpcha dhorana badalaycha naav ghet nahiye bazaarbhavapeksha adhik kimatine saahityachi khareedi karun bjp raajarosapane jantacha paisa luttoyay bjpcha paisa khanyacha bhasmya rog mahapalikech deshala bhikela lavlyashivay rahnar nahi evadha matra nakki,1
bullya sagla gaan zhaavun chalale tujhya nahi tula,1
aamcha bhadwa aatun brigadee khalistanchi kami laal pee harbal laal chaatya abp maza,1
murkh janta ashya darudyana nivadun dente itke matleli,1
tuzhya gaandit phullalela kamal ghalun zhaatu,1
dhanyavaad tasaahi chhapri chindhichor ghanta rakshan karanar bhaashench,1
hijdaya kutha phirto ikdaja shakhet daang dyayla,1
bhakasa aaghadi tayar aaplya karamatichi khapar deva bhaunvar fodayla,1
pratyek yedzava nasto dalindar maderchod chutiya aahstat,1
modinchya teleprompter velasathi band samasta khangresi samasta bazaar bondgya patrakaranmadhe anandachi laharch aadhi aaplya pappula sadha bolatana dekhil sagalya congress pakshachi prompting lagaychi yavar bolnar nahi,1
deshatil ekmev penguin safari paryatakanchi pasanti utpanna kotinvar bjp mns anya gudghyat akkal sambhalun thevlele didshahane ardhat mahabhaganno ughad dole bagha neet,1
aaighalya nilya aamdar tujhya sang paida karayla fadnavis udyach mukhyamantri baki mantri tujyach gharatil,1
yedya bhokachya tujhya dokyat poo jhala samor andabhaktach modrichya,1
asalya propaganda videos purvi fakta pakade congressi aapiye like karat shenkide disu lagalet,1
bhosdichya ith lok koronanmul traslyaat tula mudda sodun jihad dharm jati suchtyat bhechot,1
mhashi doctor bhadkla aaighalya maza baap changla mhashicha ilaj karta karta tula magun tondga laglay mhanun tondatun hagtay,1
sahaj manat vichar purvi swatantrya dinala prajasattak dinala lok jalebi khat tevha kangana ranawat shen khat,1
zhavanya phone thik paise khaun badalya tyachabaddal bola,1
aadhi mahiti ghet zhaatu chhindamla fatkavla bol haramkhor,1
sahitya kshetrat sinekshatrat natyashrushtit paryant bahujananche varchasva prasthapit nahi paryant manesarakhe kalakar sahityik natakakar hushar asunhi upekshit rahtil virodhat bhumika ghetlyavar hakle tukar nebhalat layaki nastanahi hero mhanun sahan karave lagtil,1
krupaya sangachutyanautipaatra disal disal kich karmdaridri bhikarchot radganiikar lugadicholipetikotdhuvak bhandighashya bombalbhikya shankhphukya lalpushya ityadi ityadi visheshanch takshani dokyat yetat️,1
bulliya,1
bulliya gaddarchi aulad,1
aik bulliya mamdegiri karu nako,1
jababdar khangrasi ecosystem,1
yethil madarchod lokanna disnar nahi fakt radd kara aamchi kamaai bai zameen swabhiman lutayla mokale,1
jatiyavadi neech tula maharashtra chatni evadhach thevel sagale jatiyachya rajkaranala bhulnar nahi maharashtrat anyayaviruddha ladhalelya sarv divangat thor samajsevakanchya shap lagtil tula,1
zhavayla detas video madam tasha bolatana disat maharashtra tumcha account hack,1
baji behnchod bhētu nakos punha kadhich tujh aikal akhya aayushyachi lagliye majhya sagalikade,1
badvyā bhadvyā sālyā mandirat mūtatānā nhavti r viṭhṭhal bhakti hyā madarchodlā adhikār nahi viṭhṭhalāch mandir gharāt bandhanyāch udya nālayak gharāt viṭhṭhalāchyā mūrtīchi viṭambanā karu shakto,1
evadhe kashe deshdrohi deshat sarkarla nokrya magun tras kontya bilat lapelet marathi bhaite bagha tumchya bhayyana police bamboo lavat,1
chutiya sāle rajkaran shivay nahi rajkarani lokanna,1
nyasakadun aaj maharashtra chya arogya vyavasthlela topya ghalun ghetlya,1
tyaveli tuzhi bahin kutha vichar zhavadya,1
lokmat valyanno tumhala manachi nahi janachi pouting facepouting face dang chaatnar khajapa tumchyapeksha randa parvodlya khulepanane dhanda karatat tumhi lok band kholyt paishyachya notavar dhanda karta kharch laaja watat asatil chaatugiri band kara,1
deshdrohi brahmin,1
khajpa yenar sandas chorayla,1
mavivale chapari patrakar modichya navane bomb thoktat astat shetkaryanna madat karta modi ambanichi karz maaf karatat aaj maharashtratil shetkari karz goshtini graslela aastana svapakshachya builderche sarkar maaf karte mhanjech sarkar builder dharjine,1
tumcha saheb chutiya,1
nawab malikanche bail mujhe maar ashi avastha chandrakant patil,1
mage dukkar rohit pawar asekahi twit mpsc bharti ajun nahiye tarunanni aatmatyacha nalayak nautanki karatat sadka pawar kutumb,1
yavarun siddh sang ratallya nishkarsh kadhatach ghoshti sangaychyan nasatat,1
hadal times madhye vachaycho dalindar lok mhanyache times express vachata english lavkar bolayla lagshil nantar lakshat hyanach bauddhik apure padat english nit karanyasathi asalya bhikarachot liberal lokanche paper vachaychi avashyakta nahi,1
vijay chavhan kattar andhbhakt bhajpacha kidney kadhlya tarihi andhbhakti sodnar nahi,1
rajkarani lok jithe tithe svatahchi poli bhajun ghetat aamcha shikshak bhartich ch ghya sarvanni aapapli poli bhajun ghetli sand hoon baslet dalindar kutale,1
biharchya nivanukine deshala tejasvi chehra samana maharashtrachya nivanukine deshala vishwasghataki dutondi khotya hindutvacha khara chehra,1
atishay bhikarachot chitrarath bakichya chitrarath bagha watel aksharshah,1
murkh zara dolye mendu ughadun baghitale svatah svatala watel hyanna,1
bag chipadatondya maharajanchya murti jhaleli vitambana mulich maany nahi parbhani jilhaatil wasmat talukyaatil aamdara maharajanchya murti vitambana temha tondat gheun basla,1
laal chaate aplyach malakala kashe prashna vicharnar,1
chyutya panti karan soda raav,1
aurangabad chya dalit musalman phodnyacha murkapan karu nako tulach phodatil,1
tujhya baapjadayanni nakkich karat lokanna asprushya lekhun tyanchavar atyachar asatil shiksha tula milte,1
tujhya sarkha aighalya nahi,1
gaadhavachya bullya sarkha tujh tond baghaychi ichha nahi nigh bhadya,1
kasle marathi prem maharashtra karnataka seemabhagat marathi maansa marathi sathi ladhat boltat kannada bhasha atyant vait watla tyanche aikhun watli pahije marathi drohi,1
aighalya agodar tujhi bhasha badal dusryala gyaan shikav,1
chaat chaatya chaat geet nasun tula uddeshun twit,1
swast ghoshti savay manus phaltu pol takto,1
bagha maharashtrian lokanno chutiya sarkhe manus tumcha rajyamantree harakat bagun vichar kara party tumhi loke zinkavla ‍️ aaj shivaji maharaj watat rajyache lokanchi pasand jhali mhanun,1
gunhegaari bhaiyya lok baherun yeun ith aaplyavar daadagiri karatat aaplya bahinivar taktat vakadya najare baghtat,1
joshya number tujhya zhaat kalat nahi kuth akkal lavato,1
nagde zhavayla land nahi lagto,1
bhadya tumchi rss commission magte pithmagyaanno neech lavdyacha chaatayachi chaatayachi svatahcha sakhkhe baap badalanari bjp chulat baap ahech mhana ghya chadhvun tumcha,1
vicharla sanganyat gair nahi svatah vicharta sangne chutiya giri,1
tujhya bahinyachya puchit lavda ghalun tila phirvali bazarat tujhya puchi zhavun zhavun thevli pradarshanat,1
zhaatu chaatu,1
pahila hyanna patrakar naka bolu kharantar nalayak maansamulech bharatiya patrakaritela kalank laglay tyamule hyanna patrakar bolun patrakar shabda apman karu naye,1
bjp neech patalivar,1
tumchyasarkhe bhosdiche ithe yetat milawat dhandha karun marathi maanshya paisa varach mothe aamhalach shivya deta madarchod,1
satpute tujhya twit ghatiya watu tula,1
lachar sarkar marathi media tinnhi tigadi chalvatey sarkarla dharevar dharaya sodun marathi tukar pakitmaar lafange virodhi pakshanna jabaab vicharatay,1
haduk milanyasathi kutra jevadh dhadpad karat tevadhich dhadpad laalghote dhandhe loks halli puraskaar milanyasathi karat,1
varshabhar gauriganpati chya puja upvaas ekadashi dharlya dharmantar ghoshana dinacha thevatana nahi watali gaddaranno tond kara gandmandula sarkhe dutondi band kara saradya watal evadhe rang badalta baapachi aulad asaal aajach gharatla devhara baher fekal,1
bhadya gand phatu maamu ambani shivya ambani chya ispitalat lacharasarkha jaun operation karun ghen,1
chhatrapati shri shivaji maharaj dev majhya sathi taklya zhaatu gandhi nahi maharajanchya samor,1
zanyaryache gharche javalche sodle konalahi zhaat fark padat nasta karan duniya bhendchod madarchot sukkalichi maizai nich nalayak harami baarbodi,1
chukila chuk mhanayla shik rajkaran vaigare bol,1
shivani bhabhi puchhi,1
itihasat vikruti nirmaan karun chhatrapatinchi badnami karanyala vikruti neach uttar dyave lagte karan ithe prashna akhand bharatiyancha asmita rajkaranyanna pattat nasel dakhal aapan mhanun ghyavi shivpreminno dalindar rajkaranyanna phatyavar marayla shika,1
brahman bolale shaili bolale ashleelta band kara natak,1
tyanne jay dudhane aaj udya changlach utarvne garjeche mulinsi bolayach changla vyakti mhanun preekshakansamore yayach jarashi akkal suddha dyavi,1
nashik madhye bjp zhaatu sang tithlya palika prashasanala,1
swatachya langotit bhok padle tyachyakade nahi dusryachya langotit vakun baghtoy sandapak,1
yedya lavadyachya rajiv tyagijila atyka sushant singh rajput marun takel aarop,1
fakt baiko ghabrato kesam mokale sodun rampvar chalna abhinetyasobat kamarit ghalun nachna baranch jaude modishahanchi sataa gelyavar mamu kunachya padarakhalil lapun basto lavkarch kalel,1
chala ubharu sanghatana isis deshala lutu hindula badnam karu hindu antakvadi hindu lutre tujhya zhawadya tondalahe shobhata harami,1
dukkaraala gadha sobat samvad karu shakat nahi gadha ghodya sobat kutra manjara barobar khekda bokda sobat samvad sadhu shakat nahi mhanun tyanchat sahajivan shakat nahi mhanun manasala denagi aapan vegveglya bhashit samvad sadhu shakto attahas karun aapan gadha manjara dukkara vayla laavu,1
